antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Rainfall_Category_Low_Rainfall, Agriculture_Land_Category_High_Agriculture_Land",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Rainfall_Category_High_Rainfall, Policy_Category_Weak_Policy, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Policy_Category_Weak_Policy, Year_Category_Recent_Year, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_Low_Agriculture_Land, GDP_Category_Medium_GDP, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_High_Agriculture_Land, Year_Category_Recent_Year, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Agriculture_Land_Category_High_Agriculture_Land, Population_Category_Medium_Population, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_High_Population, Forest_Loss_Category_Low_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Population_Category_High_Population, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Illegal_Lumbering_Category_High_Illegal_Lumbering, Forest_Loss_Category_High_Forest_Loss",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"Forest_Loss_Category_High_Forest_Loss, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
"GDP_Category_Medium_GDP, Forest_Loss_Category_Low_Forest_Loss, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.11,0.93,0.1,0.9090909090909092,0.9775171065493646,1.0,-0.0022999999999999965,0.7700000000000001,-0.02519167579408539,0.10638297872340426,-0.29870129870129847,0.5083088954056696
Aid_Category_High_Aid,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
GDP_Category_Medium_GDP,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
Illegal_Lumbering_Category_Medium_Illegal_Lumbering,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
Forest_Loss_Category_Low_Forest_Loss,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
Protected_Areas_Category_Low_Protected_Area,Corruption_Category_High_Corruption,0.33,0.93,0.3,0.9090909090909091,0.9775171065493645,1.0,-0.006900000000000017,0.7699999999999992,-0.03318903318903326,0.3125,-0.2987012987013,0.6158357771260997
CO2_Category_Medium_CO2,Corruption_Category_High_Corruption,0.32,0.93,0.29,0.9062499999999999,0.9744623655913977,1.0,-0.007600000000000051,0.7466666666666653,-0.03710937500000024,0.3020833333333333,-0.3392857142857168,0.6090389784946235
GDP_Category_High_GDP,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Population_Category_High_Population,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Protected_Areas_Category_High_Protected_Area,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Rainfall_Category_High_Rainfall,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Aid_Category_Medium_Aid,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Illegal_Lumbering_Category_High_Illegal_Lumbering,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
Forest_Loss_Category_High_Forest_Loss,Policy_Category_Weak_Policy,0.34,0.7,0.23,0.676470588235294,0.9663865546218487,1.0,-0.00799999999999998,0.9272727272727272,-0.05006257822277835,0.2839506172839506,-0.07843137254901969,0.5025210084033613
"Country_Indonesia, Policy_Category_Weak_Policy",Corruption_Category_High_Corruption,0.19,0.93,0.17,0.8947368421052632,0.9620826259196378,1.0,-0.0067000000000000115,0.6649999999999996,-0.04639889196675908,0.17894736842105263,-0.5037593984962415,0.5387662705149971
"Protected_Areas_Category_High_Protected_Area, Aid_Category_Medium_Aid",Corruption_Category_High_Corruption,0.18,0.93,0.16,0.888888888888889,0.955794504181601,1.0,-0.00739999999999999,0.6299999999999999,-0.053391053391053316,0.16842105263157894,-0.5873015873015875,0.5304659498207885
"Corruption_Category_High_Corruption, Forest_Loss_Category_Low_Forest_Loss",Policy_Category_Weak_Policy,0.3,0.7,0.2,0.6666666666666667,0.9523809523809526,1.0,-0.009999999999999981,0.9000000000000004,-0.06666666666666655,0.25,-0.1111111111111107,0.4761904761904763
"Protected_Areas_Category_High_Protected_Area, Forest_Loss_Category_High_Forest_Loss, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
"Rainfall_Category_Low_Rainfall, Year_Category_Old_Year",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
"GDP_Category_High_GDP, Aid_Category_Medium_Aid",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
"Aid_Category_High_Aid, CO2_Category_High_CO2",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
"Agriculture_Land_Category_Low_Agriculture_Land, Protected_Areas_Category_Medium_Protected_Area",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
"Rainfall_Category_High_Rainfall, GDP_Category_Low_GDP",Policy_Category_Weak_Policy,0.15,0.7,0.1,0.6666666666666667,0.9523809523809526,1.0,-0.0049999999999999906,0.9000000000000004,-0.055555555555555455,0.13333333333333333,-0.1111111111111107,0.4047619047619048
Protected_Areas_Category_Low_Protected_Area,Policy_Category_Weak_Policy,0.33,0.7,0.22,0.6666666666666666,0.9523809523809524,1.0,-0.010999999999999982,0.9,-0.06944444444444432,0.2716049382716049,-0.11111111111111106,0.4904761904761905
Year_Category_Middle_Year,Policy_Category_Weak_Policy,0.33,0.7,0.22,0.6666666666666666,0.9523809523809524,1.0,-0.010999999999999982,0.9,-0.06944444444444432,0.2716049382716049,-0.11111111111111106,0.4904761904761905
Illegal_Lumbering_Category_Medium_Illegal_Lumbering,Policy_Category_Weak_Policy,0.33,0.7,0.22,0.6666666666666666,0.9523809523809524,1.0,-0.010999999999999982,0.9,-0.06944444444444432,0.2716049382716049,-0.11111111111111106,0.4904761904761905
Population_Category_High_Population,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
Aid_Category_Medium_Aid,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
Illegal_Lumbering_Category_High_Illegal_Lumbering,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
Rainfall_Category_High_Rainfall,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
Year_Category_Old_Year,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
Protected_Areas_Category_High_Protected_Area,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.34,0.68,0.22,0.6470588235294117,0.9515570934256053,1.0,-0.011200000000000043,0.9066666666666663,-0.07161125319693121,0.27499999999999997,-0.10294117647058865,0.48529411764705876
"GDP_Category_High_GDP, Year_Category_Old_Year","Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.17,0.68,0.11,0.6470588235294117,0.9515570934256053,1.0,-0.005600000000000022,0.9066666666666663,-0.05779153766769887,0.14864864864864863,-0.10294117647058865,0.4044117647058823
Population_Category_High_Population,Corruption_Category_High_Corruption,0.34,0.93,0.3,0.8823529411764705,0.9487666034155596,1.0,-0.016200000000000048,0.5949999999999989,-0.07563025210084054,0.30927835051546393,-0.6806722689075662,0.6024667931688804
"Rainfall_Category_Low_Rainfall, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.17,0.93,0.15,0.8823529411764705,0.9487666034155596,1.0,-0.008100000000000024,0.5949999999999989,-0.061085972850678905,0.15789473684210525,-0.6806722689075662,0.5218216318785578
Year_Category_Recent_Year,Corruption_Category_High_Corruption,0.33,0.93,0.29,0.8787878787878787,0.944933202997719,1.0,-0.016900000000000026,0.577499999999999,-0.0800189393939395,0.29896907216494845,-0.7316017316017345,0.595307917888563
"Year_Category_Recent_Year, Forest_Loss_Category_Medium_Forest_Loss",Corruption_Category_High_Corruption,0.16,0.93,0.14,0.8750000000000001,0.9408602150537635,1.0,-0.008800000000000002,0.56,-0.06962025316455697,0.1473684210526316,-0.7857142857142854,0.5127688172043011
"Rainfall_Category_Low_Rainfall, Population_Category_High_Population",Corruption_Category_High_Corruption,0.16,0.93,0.14,0.8750000000000001,0.9408602150537635,1.0,-0.008800000000000002,0.56,-0.06962025316455697,0.1473684210526316,-0.7857142857142854,0.5127688172043011
"Aid_Category_Low_Aid, Corruption_Category_High_Corruption",Policy_Category_Weak_Policy,0.32,0.7,0.21,0.65625,0.9375000000000001,1.0,-0.013999999999999985,0.8727272727272729,-0.08928571428571419,0.25925925925925924,-0.14583333333333318,0.478125
CO2_Category_Medium_CO2,Policy_Category_Weak_Policy,0.32,0.7,0.21,0.65625,0.9375000000000001,1.0,-0.013999999999999985,0.8727272727272729,-0.08928571428571419,0.25925925925925924,-0.14583333333333318,0.478125
Protected_Areas_Category_Low_Protected_Area,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.21,0.6363636363636364,0.9358288770053476,1.0,-0.014400000000000024,0.8799999999999999,-0.0928433268858802,0.26249999999999996,-0.13636363636363658,0.4725935828877005
Aid_Category_Low_Aid,"Corruption_Category_High_Corruption, Policy_Category_Weak_Policy",0.33,0.68,0.21,0.6363636363636364,0.9358288770053476,1.0,-0.014400000000000024,0.8799999999999999,-0.0928433268858802,0.26249999999999996,-0.13636363636363658,0.4725935828877005
Country_Brazil,Corruption_Category_High_Corruption,0.23,0.93,0.2,0.8695652173913043,0.9350163627863487,1.0,-0.013899999999999996,0.5366666666666662,-0.08278737343656936,0.20833333333333331,-0.8633540372670824,0.5423094904160822
"Agriculture_Land_Category_Low_Agriculture_Land, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Agriculture_Land_Category_Medium_Agriculture_Land, Policy_Category_Moderate_Policy",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Agriculture_Land_Category_Medium_Agriculture_Land, Tree_Cover_Loss_Category_Low_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Aid_Category_High_Aid, CO2_Category_High_CO2",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Forest_Loss_Category_Medium_Forest_Loss, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Rainfall_Category_Low_Rainfall, Tree_Cover_Loss_Category_High_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Rainfall_Category_Low_Rainfall, Year_Category_Old_Year",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Protected_Areas_Category_Medium_Protected_Area, Aid_Category_High_Aid",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Aid_Category_High_Aid, Tree_Cover_Loss_Category_Medium_Tree_Cover_Loss",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Aid_Category_Medium_Aid, GDP_Category_High_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
"Population_Category_High_Population, GDP_Category_Medium_GDP",Corruption_Category_High_Corruption,0.15,0.93,0.13,0.8666666666666667,0.931899641577061,1.0,-0.009500000000000008,0.5249999999999998,-0.07916666666666675,0.13684210526315788,-0.9047619047619057,0.5032258064516129
